"$modal-md","--bs-modal-md","","500px !default"
"$modal-lg","--bs-modal-lg","","800px !default"
"$modal-xl","--bs-modal-xl","","1140px !default"
"$modal-fade-transform","--bs-modal-fade-transform","","translate(0, -50px) !default"
"$modal-show-transform","--bs-modal-show-transform","","none !default"
"$modal-transition","--bs-modal-transition","","transform .3s ease-out !default"
"$modal-scale-transform","--bs-modal-scale-transform","","scale(1.02) !default"
"$alert-padding-y","--bs-alert-padding-y","","$spacer !default"
"$alert-padding-x","--bs-alert-padding-x","","$spacer !default"
"$alert-margin-bottom","--bs-alert-margin-bottom","","1rem !default"
"$alert-border-radius","--bs-alert-border-radius","","var(--#{$prefix}border-radius) !default"
"$alert-link-font-weight","--bs-alert-link-font-weight","","$font-weight-bold !default"
"$alert-border-width","--bs-alert-border-width","","var(--#{$prefix}border-width) !default"
"$alert-dismissible-padding-r","--bs-alert-dismissible-padding-r","","$alert-padding-x * 3 !default"
"$alert-bg-scale","--bs-alert-bg-scale","","-80% !default"
"$alert-border-scale","--bs-alert-border-scale","","-70% !default"
"$alert-color-scale","--bs-alert-color-scale","","40% !default"
"$progress-height","--bs-progress-height","","1rem !default"
"$progress-font-size","--bs-progress-font-size","","$font-size-base * .75 !default"
"$progress-bg","--bs-progress-bg","","var(--#{$prefix}secondary-bg) !default"
"$progress-border-radius","--bs-progress-border-radius","","var(--#{$prefix}border-radius) !default"
"$progress-box-shadow","--bs-progress-box-shadow","","var(--#{$prefix}box-shadow-inset) !default"
"$progress-bar-color","--bs-progress-bar-color","","$white !default"
"$progress-bar-bg","--bs-progress-bar-bg","","$primary !default"
"$progress-bar-animation-timing","--bs-progress-bar-animation-timing","","1s linear infinite !default"
"$progress-bar-transition","--bs-progress-bar-transition","","width .6s ease !default"
"$list-group-color","--bs-list-group-color","","var(--#{$prefix}body-color) !default"
"$list-group-bg","--bs-list-group-bg","","var(--#{$prefix}body-bg) !default"
"$list-group-border-color","--bs-list-group-border-color","","var(--#{$prefix}border-color) !default"
"$list-group-border-width","--bs-list-group-border-width","","var(--#{$prefix}border-width) !default"
"$list-group-border-radius","--bs-list-group-border-radius","","var(--#{$prefix}border-radius) !default"
"$list-group-item-padding-y","--bs-list-group-item-padding-y","","$spacer * .5 !default"
"$list-group-item-padding-x","--bs-list-group-item-padding-x","","$spacer !default"
"$list-group-item-bg-scale","--bs-list-group-item-bg-scale","","-80% !default"
"$list-group-item-color-scale","--bs-list-group-item-color-scale","","40% !default"
"$list-group-hover-bg","--bs-list-group-hover-bg","","var(--#{$prefix}tertiary-bg) !default"
"$list-group-active-color","--bs-list-group-active-color","","$component-active-color !default"
"$list-group-active-border-color","--bs-list-group-active-border-color","","$list-group-active-bg !default"
"$list-group-disabled-color","--bs-list-group-disabled-color","","var(--#{$prefix}secondary-color) !default"
"$list-group-disabled-bg","--bs-list-group-disabled-bg","","$list-group-bg !default"
"$list-group-action-color","--bs-list-group-action-color","","var(--#{$prefix}secondary-color) !default"
"$list-group-action-hover-color","--bs-list-group-action-hover-color","","var(--#{$prefix}emphasis-color) !default"
"$list-group-action-active-color","--bs-list-group-action-active-color","","var(--#{$prefix}body-color) !default"
"$list-group-action-active-bg","--bs-list-group-action-active-bg","","var(--#{$prefix}secondary-bg) !default"
"$thumbnail-padding","--bs-thumbnail-padding","",".25rem !default"
"$thumbnail-bg","--bs-thumbnail-bg","","var(--#{$prefix}body-bg) !default"
"$thumbnail-border-width","--bs-thumbnail-border-width","","var(--#{$prefix}border-width) !default"
"$thumbnail-border-color","--bs-thumbnail-border-color","","var(--#{$prefix}border-color) !default"
"$thumbnail-border-radius","--bs-thumbnail-border-radius","","var(--#{$prefix}border-radius) !default"
"$thumbnail-box-shadow","--bs-thumbnail-box-shadow","","var(--#{$prefix}box-shadow-sm) !default"
"$figure-caption-font-size","--bs-figure-caption-font-size","","$small-font-size !default"
"$figure-caption-color","--bs-figure-caption-color","","var(--#{$prefix}secondary-color) !default"
"$breadcrumb-font-size","--bs-breadcrumb-font-size","","null !default"
"$breadcrumb-item-padding-x","--bs-breadcrumb-item-padding-x","",".5rem !default"
"$breadcrumb-margin-bottom","--bs-breadcrumb-margin-bottom","","1rem !default"
"$breadcrumb-active-color","--bs-breadcrumb-active-color","","var(--#{$prefix}secondary-color) !default"
"$breadcrumb-divider-flipped","--bs-breadcrumb-divider-flipped","","$breadcrumb-divider !default"
"$breadcrumb-border-radius","--bs-breadcrumb-border-radius","","null !default"
"$carousel-control-color","--bs-carousel-control-color","","$white !default"
"$carousel-control-width","--bs-carousel-control-width","","15% !default"
"$carousel-control-opacity","--bs-carousel-control-opacity","",".5 !default"
"$carousel-control-hover-opacity","--bs-carousel-control-hover-opacity","",".9 !default"
"$carousel-control-transition","--bs-carousel-control-transition","","opacity .15s ease !default"
"$carousel-control-icon-filter","--bs-carousel-control-icon-filter","","null !default"
"$carousel-indicator-width","--bs-carousel-indicator-width","","30px !default"
"$carousel-indicator-height","--bs-carousel-indicator-height","","3px !default"
"$carousel-indicator-hit-area-height","--bs-carousel-indicator-hit-area-height","","10px !default"
"$carousel-indicator-spacer","--bs-carousel-indicator-spacer","","3px !default"
"$carousel-indicator-opacity","--bs-carousel-indicator-opacity","",".5 !default"
"$carousel-indicator-active-bg","--bs-carousel-indicator-active-bg","","$white !default"
"$carousel-indicator-active-opacity","--bs-carousel-indicator-active-opacity","","1 !default"
"$carousel-indicator-transition","--bs-carousel-indicator-transition","","opacity .6s ease !default"
"$carousel-caption-width","--bs-carousel-caption-width","","70% !default"
"$carousel-caption-color","--bs-carousel-caption-color","","$white !default"
"$carousel-caption-padding-y","--bs-carousel-caption-padding-y","","1.25rem !default"
"$carousel-caption-spacer","--bs-carousel-caption-spacer","","1.25rem !default"
"$carousel-control-icon-width","--bs-carousel-control-icon-width","","2rem !default"
"$carousel-control-prev-icon-bg","--bs-carousel-control-prev-icon-bg","","url(""data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 16 16' fill='#{$carousel-control-color}'><path d='M11.354 1.646a.5.5 0 0 1 0 .708L5.707 8l5.647 5.646a.5.5 0 0 1-.708.708l-6-6a.5.5 0 0 1 0-.708l6-6a.5.5 0 0 1 .708 0'/></svg>"") !default"
"$carousel-control-next-icon-bg","--bs-carousel-control-next-icon-bg","","url(""data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 16 16' fill='#{$carousel-control-color}'><path d='M4.646 1.646a.5.5 0 0 1 .708 0l6 6a.5.5 0 0 1 0 .708l-6 6a.5.5 0 0 1-.708-.708L10.293 8 4.646 2.354a.5.5 0 0 1 0-.708'/></svg>"") !default"
"$carousel-transition-duration","--bs-carousel-transition-duration","",".6s !default"
"$carousel-transition","--bs-carousel-transition","","transform $carousel-transition-duration ease-in-out !default"
"$carousel-dark-indicator-active-bg","--bs-carousel-dark-indicator-active-bg","","$black !default"
"$carousel-dark-caption-color","--bs-carousel-dark-caption-color","","$black !default"
"$carousel-dark-control-icon-filter","--bs-carousel-dark-control-icon-filter","","invert(1) grayscale(100) !default"
"$spinner-width","--bs-spinner-width","","2rem !default"
"$spinner-height","--bs-spinner-height","","$spinner-width !default"
"$spinner-vertical-align","--bs-spinner-vertical-align","","-.125em !default"
"$spinner-border-width","--bs-spinner-border-width","",".25em !default"
"$spinner-animation-speed","--bs-spinner-animation-speed","",".75s !default"
"$spinner-width-sm","--bs-spinner-width-sm","","1rem !default"
"$spinner-height-sm","--bs-spinner-height-sm","","$spinner-width-sm !default"
"$spinner-border-width-sm","--bs-spinner-border-width-sm","",".2em !default"
"$btn-close-width","--bs-btn-close-width","","1em !default"
"$btn-close-height","--bs-btn-close-height","","$btn-close-width !default"
"$btn-close-padding-x","--bs-btn-close-padding-x","",".25em !default"
"$btn-close-padding-y","--bs-btn-close-padding-y","","$btn-close-padding-x !default"
"$btn-close-color","--bs-btn-close-color","","$black !default"
"$btn-close-bg","--bs-btn-close-bg","","url(""data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 16 16' fill='#{$btn-close-color}'><path d='M.293.293a1 1 0 0 1 1.414 0L8 6.586 14.293.293a1 1 0 1 1 1.414 1.414L9.414 8l6.293 6.293a1 1 0 0 1-1.414 1.414L8 9.414l-6.293 6.293a1 1 0 0 1-1.414-1.414L6.586 8 .293 1.707a1 1 0 0 1 0-1.414'/></svg>"") !default"
"$btn-close-focus-shadow","--bs-btn-close-focus-shadow","","$focus-ring-box-shadow !default"
"$btn-close-opacity","--bs-btn-close-opacity","",".5 !default"
"$btn-close-hover-opacity","--bs-btn-close-hover-opacity","",".75 !default"
"$btn-close-focus-opacity","--bs-btn-close-focus-opacity","","1 !default"
"$btn-close-disabled-opacity","--bs-btn-close-disabled-opacity","",".25 !default"
"$btn-close-filter","--bs-btn-close-filter","","null !default"
"$btn-close-white-filter","--bs-btn-close-white-filter","","invert(1) grayscale(100%) brightness(200%) !default"
"$offcanvas-padding-y","--bs-offcanvas-padding-y","","$modal-inner-padding !default"
"$offcanvas-padding-x","--bs-offcanvas-padding-x","","$modal-inner-padding !default"
"$offcanvas-horizontal-width","--bs-offcanvas-horizontal-width","","400px !default"
"$offcanvas-vertical-height","--bs-offcanvas-vertical-height","","30vh !default"
"$offcanvas-transition-duration","--bs-offcanvas-transition-duration","",".3s !default"
"$offcanvas-border-color","--bs-offcanvas-border-color","","$modal-content-border-color !default"
"$offcanvas-border-width","--bs-offcanvas-border-width","","$modal-content-border-width !default"
"$offcanvas-title-line-height","--bs-offcanvas-title-line-height","","$modal-title-line-height !default"
"$offcanvas-bg-color","--bs-offcanvas-bg-color","","var(--#{$prefix}body-bg) !default"
"$offcanvas-color","--bs-offcanvas-color","","var(--#{$prefix}body-color) !default"
"$offcanvas-box-shadow","--bs-offcanvas-box-shadow","","$modal-content-box-shadow-xs !default"
"$offcanvas-backdrop-bg","--bs-offcanvas-backdrop-bg","","$modal-backdrop-bg !default"
"$offcanvas-backdrop-opacity","--bs-offcanvas-backdrop-opacity","","$modal-backdrop-opacity !default"
"$code-font-size","--bs-code-font-size","","$small-font-size !default"
"$code-color","--bs-code-color","","$pink !default"
"$kbd-padding-y","--bs-kbd-padding-y","",".1875rem !default"
"$kbd-padding-x","--bs-kbd-padding-x","",".375rem !default"
"$kbd-font-size","--bs-kbd-font-size","","$code-font-size !default"
"$kbd-color","--bs-kbd-color","","var(--#{$prefix}body-bg) !default"
"$kbd-bg","--bs-kbd-bg","","var(--#{$prefix}body-color) !default"
"$nested-kbd-font-weight","--bs-nested-kbd-font-weight","","null !default"
"$pre-color","--bs-pre-color","","null !default"
"$primary-text-emphasis-dark","--bs-primary-text-emphasis-dark","","tint-color($primary, 40%) !default"
"$secondary-text-emphasis-dark","--bs-secondary-text-emphasis-dark","","tint-color($secondary, 40%) !default"
"$success-text-emphasis-dark","--bs-success-text-emphasis-dark","","tint-color($success, 40%) !default"
"$info-text-emphasis-dark","--bs-info-text-emphasis-dark","","tint-color($info, 40%) !default"
"$warning-text-emphasis-dark","--bs-warning-text-emphasis-dark","","tint-color($warning, 40%) !default"
"$danger-text-emphasis-dark","--bs-danger-text-emphasis-dark","","tint-color($danger, 40%) !default"
"$light-text-emphasis-dark","--bs-light-text-emphasis-dark","","$gray-100 !default"
"$dark-text-emphasis-dark","--bs-dark-text-emphasis-dark","","$gray-300 !default"
"$primary-bg-subtle-dark","--bs-primary-bg-subtle-dark","","shade-color($primary, 80%) !default"
"$secondary-bg-subtle-dark","--bs-secondary-bg-subtle-dark","","shade-color($secondary, 80%) !default"
"$success-bg-subtle-dark","--bs-success-bg-subtle-dark","","shade-color($success, 80%) !default"
"$info-bg-subtle-dark","--bs-info-bg-subtle-dark","","shade-color($info, 80%) !default"
"$warning-bg-subtle-dark","--bs-warning-bg-subtle-dark","","shade-color($warning, 80%) !default"
"$danger-bg-subtle-dark","--bs-danger-bg-subtle-dark","","shade-color($danger, 80%) !default"
"$light-bg-subtle-dark","--bs-light-bg-subtle-dark","","$gray-800 !default"
"$dark-bg-subtle-dark","--bs-dark-bg-subtle-dark","","mix($gray-800, $black) !default"
"$primary-border-subtle-dark","--bs-primary-border-subtle-dark","","shade-color($primary, 40%) !default"
"$secondary-border-subtle-dark","--bs-secondary-border-subtle-dark","","shade-color($secondary, 40%) !default"
"$success-border-subtle-dark","--bs-success-border-subtle-dark","","shade-color($success, 40%) !default"
"$info-border-subtle-dark","--bs-info-border-subtle-dark","","shade-color($info, 40%) !default"
"$warning-border-subtle-dark","--bs-warning-border-subtle-dark","","shade-color($warning, 40%) !default"
"$danger-border-subtle-dark","--bs-danger-border-subtle-dark","","shade-color($danger, 40%) !default"
"$light-border-subtle-dark","--bs-light-border-subtle-dark","","$gray-700 !default"
"$dark-border-subtle-dark","--bs-dark-border-subtle-dark","","$gray-800 !default"
"$body-color-dark","--bs-body-color-dark","","$gray-300 !default"
"$body-bg-dark","--bs-body-bg-dark","","$gray-900 !default"
"$body-secondary-color-dark","--bs-body-secondary-color-dark","","rgba($body-color-dark, .75) !default"
"$body-secondary-bg-dark","--bs-body-secondary-bg-dark","","$gray-800 !default"
"$body-tertiary-color-dark","--bs-body-tertiary-color-dark","","rgba($body-color-dark, .5) !default"
"$body-tertiary-bg-dark","--bs-body-tertiary-bg-dark","","mix($gray-800, $gray-900, 50%) !default"
"$body-emphasis-color-dark","--bs-body-emphasis-color-dark","","$white !default"
"$border-color-dark","--bs-border-color-dark","","$gray-700 !default"
"$border-color-translucent-dark","--bs-border-color-translucent-dark","","rgba($white, .15) !default"
"$headings-color-dark","--bs-headings-color-dark","","inherit !default"
"$link-color-dark","--bs-link-color-dark","","tint-color($primary, 40%) !default"
"$link-hover-color-dark","--bs-link-hover-color-dark","","shift-color($link-color-dark, -$link-shade-percentage) !default"
"$code-color-dark","--bs-code-color-dark","","tint-color($code-color, 40%) !default"
"$mark-color-dark","--bs-mark-color-dark","","$body-color-dark !default"
"$mark-bg-dark","--bs-mark-bg-dark","","$yellow-800 !default"
"$form-select-indicator-color-dark","--bs-form-select-indicator-color-dark","","$body-color-dark !default"
"$form-select-indicator-dark","--bs-form-select-indicator-dark","","url(""data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 16 16'><path fill='none' stroke='#{$form-select-indicator-color-dark}' stroke-linecap='round' stroke-linejoin='round' stroke-width='2' d='m2 5 6 6 6-6'/></svg>"") !default"
"$form-switch-color-dark","--bs-form-switch-color-dark","","rgba($white, .25) !default"
"$form-switch-bg-image-dark","--bs-form-switch-bg-image-dark","","url(""data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' viewBox='-4 -4 8 8'><circle r='3' fill='#{$form-switch-color-dark}'/></svg>"") !default"
"$form-valid-color-dark","--bs-form-valid-color-dark","","$green-300 !default"
"$form-valid-border-color-dark","--bs-form-valid-border-color-dark","","$green-300 !default"
"$form-invalid-color-dark","--bs-form-invalid-color-dark","","$red-300 !default"
"$form-invalid-border-color-dark","--bs-form-invalid-border-color-dark","","$red-300 !default"
"$accordion-icon-color-dark","--bs-accordion-icon-color-dark","","$primary-text-emphasis-dark !default"
"$accordion-icon-active-color-dark","--bs-accordion-icon-active-color-dark","","$primary-text-emphasis-dark !default"
"$accordion-button-icon-dark","--bs-accordion-button-icon-dark","","url(""data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 16 16' fill='#{$accordion-icon-color-dark}'><path fill-rule='evenodd' d='M1.646 4.646a.5.5 0 0 1 .708 0L8 10.293l5.646-5.647a.5.5 0 0 1 .708.708l-6 6a.5.5 0 0 1-.708 0l-6-6a.5.5 0 0 1 0-.708'/></svg>"") !default"
"$accordion-button-active-icon-dark","--bs-accordion-button-active-icon-dark","","url(""data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 16 16' fill='#{$accordion-icon-active-color-dark}'><path fill-rule='evenodd' d='M1.646 4.646a.5.5 0 0 1 .708 0L8 10.293l5.646-5.647a.5.5 0 0 1 .708.708l-6 6a.5.5 0 0 1-.708 0l-6-6a.5.5 0 0 1 0-.708'/></svg>"") !default"
"$carousel-indicator-active-bg-dark","--bs-carousel-indicator-active-bg-dark","","$carousel-dark-indicator-active-bg !default"
"$carousel-caption-color-dark","--bs-carousel-caption-color-dark","","$carousel-dark-caption-color !default"
"$carousel-control-icon-filter-dark","--bs-carousel-control-icon-filter-dark","","$carousel-dark-control-icon-filter !default"
"$btn-close-filter-dark","--bs-btn-close-filter-dark","","$btn-close-white-filter !default"
